content,url,title_hash,title
	　　【方解】本方所治为情志不遂，肝失疏泄，肝郁血滞，横逆犯胃所致。肝失疏泄，经气不利，则胁肋疼痛，胸闷善太息，情志抑郁，易怒，脉弦；肝气不疏，横逆犯胃，则脘腹胀满。根据“木郁达之”之旨，治宜疏肝解郁，行气止痛。方以柴胡为君，调肝气，散郁结。臣以香附专人肝经，既疏肝解郁，又理气止痛；川芎辛散，开郁行气，活血止痛，二药助柴胡疏肝理气止痛。佐以陈皮理气行滞和胃，醋炒以增入肝行气之功；枳壳理气宽中，行气消胀，与陈皮相伍以理气行滞调中；白芍、甘草养血柔肝，缓急止痛。炙甘草又调和诸药，兼作使药。诸药合用，能理肝气、养肝血，和胃气，诚为疏肝理气解郁之良方。本方是四逆散加陈皮、川芎、香附而成。而四逆散中四药等量，侧重调畅气机，疏理肝脾；本方重用柴胡，轻用甘草，将枳实改为枳壳，再加陈皮、川芎、香附重在行气疏肝，兼以和血止痛，为治肝郁血滞之良方。

	　　【临床运用】

	　　1.用方要点本方为疏肝解郁的常用方，以胁肋胀痛，脉弦为辨证要点。

	　　2.现代应用本方常用于治疗慢性肝炎、慢性胃炎、胆囊炎、肋间神经痛等属肝郁气滞者。

	　　【使用注意】本方辛燥，易耗气伤阴，不宜久服；孕妇慎用。

	　　【方歌】柴胡疏肝芍川芎，枳壳陈皮草香附，疏肝行气兼活血，胁肋疼胀皆能除。
 
        
      
        
        最近更新时间：2014-02-11
",http://www.zhongyoo.com/fangji/chsgs_1227.html,,
" 
	　　【方剂名】八珍汤《瑞竹堂经验方》

	　　【组成】人参、白术、白茯苓、当归、川芎、白芍药熟地黄甘草炙，各一两(各30g)

	　　【用法】上畋咀，每服三钱(9g)，水一盏半，加生姜五片，大枣一枚，煎至七分，去滓，不拘时候，通口服。 现代用法：或作汤剂，加生姜3片，大枣5枚，水煎服，用量根据病情酌定。

	　　【功效】益气补血。

	　　【主治】气血两虚证。面色苍白或萎黄，头晕目眩，心悸怔忡，四肢倦怠，气短懒言，饮食减少，舌淡苔薄白，脉细弱或虚大无力。

	　　【方解】本方所治之气血两虚为久病失治、或病后失调、或失血过多所致。病位在心、肝、脾。气血两亏，心肝失养，则见面色苍白，头晕目眩，心悸怔忡；脾气虚弱，则面色萎黄，四肢倦怠，气短懒言，饮食减少，脉虚无力。治宜益气与补血并施。方中人参、熟地黄益气养血，共为君药。白术、茯苓健脾渗湿，助人参益气补脾；当归、白芍养血和营，助熟地黄补益阴血，共为臣药。川芎活血行气，使补而不滞；煎加姜枣，调和脾胃，同为佐药。炙甘草益气和中，调和诸药，为使药。本方即四君子汤与四物汤相合，共收气血双补之功，故以“八珍”名之。

	　　【临床运用】

	　　1.用方要点本方是治疗气血两虚的常用方。临床应用以气短乏力，心悸失眠，头目眩晕，舌淡，脉细无力为辨证要点。

	　　2.现代运用本方常用于治疗病后虚弱、贫血、迁延性肝炎、神经衰弱等各种慢性病，以及妇女月经不调、习惯性流产等属气血不足者。

	　　【附】泰山磐石散(《古今医统大全》)：人参一钱(3g) 黄芪一钱(6g) 白术二钱(6g)炙甘草五分(2g) 当归二钱(3g) 川芎八分(3g) 白芍药八分(3g) 熟地黄八分(3g)川续断一钱(3g) 黄芩一钱(3g) 砂仁五分(2g) 糯米一撮(6g) 水煎服。功效：益气健脾，养血安胎。主治：气血虚弱所致的堕胎、滑胎。胎动不安，或屡有小产，面色苍白，倦怠无力，舌淡苔薄白，脉滑无力。

	　　本方系八珍汤减去茯苓之渗利，加续断补肝肾、益冲任；黄芪益气升阳，以固胎元。又加黄芩、糯米、砂仁清热养胃安胎。可使胎元如泰山之稳固，磐石之坚实而无陨堕之虑，故名“泰山磐石散”。

	　　【方歌】 四君四物八珍汤，气血双补是名方，再加黄芪与肉桂，十全大补效更强。
 
        
      
        
        最近更新时间：2013-11-26
",http://www.zhongyoo.com/fangji/bzt_852.html,,
" 
	　　【方剂名】四君子汤，出自《太平惠民和剂局方》

	　　【组成】人参去芦 白术茯苓去皮(各9g) 甘草炙(6g)各等分 【用法】上为细末，每服二钱(15g)，水一盏，煎至七分，通口服，不拘时候；入盐少许，白汤点亦得。现代用法：水煎服。

	　　【功效】益气健脾。

	　　【主治】脾胃气虚证。面色萎白，语声低微，气短乏力，食少便溏，舌淡苔白，脉虚弱。

	　　【方解】本方证由脾胃气虚，运化乏力所致。脾胃为后天之本，气血生化之源，脾胃气虚，运化失常，则饮食减少，大便溏薄；脾虚化源不足，脏腑组织器官失养，则面色萎白，语声低微；脾主肌肉，脾胃四肢肌肉无所禀受，故四肢乏力；舌淡苔白，脉虚弱皆为气虚之象。治宜补益脾胃之气，以复其运化受纳之功。方中人参大补元气，健脾养胃，为君药。脾喜燥恶湿，脾虚不运，则易生湿，故用甘苦温的白术，健脾燥湿以助运化，为臣药。茯苓渗湿健脾，为佐药。炙甘草补气和中，调和诸药，为使药。四药配伍，共奏益气健脾之功。

	　　【临床运用】

	　　1.用方要点本方为治疗脾胃气虚证的基础方，后世众多补脾益气方剂多从此方衍化而来。临床应用以面色萎白，食少气短，四肢乏力，舌淡苔白，脉虚弱为辨证要点。

	　　2.现代运用本方常用于治疗慢性胃炎、胃及十二指肠溃疡等属脾胃气虚者。此外，亦可用于乙型肝炎、冠心病、妊娠胎动不安、小儿感染后脾虚综合征等辨证属脾胃气虚者。

	　　【附】

	　　1.异功散(《小儿药证直诀》) 人参切，去顶茯苓去皮 白术陈皮锉甘草各等分(各6g)上为细末，每服二钱，水一盏，加生姜五片，大枣二个，同煎至七分，食前温服，量多少与之。功用：益气健脾，行气化滞。主治：脾胃气虚兼气滞证。饮食减少，大便溏薄，胸脘痞闷不舒，或呕吐泄泻等。

	　　2.六君子汤(《太平惠民和剂局方》) 即四君子汤加陈皮一钱(3g) 半夏一钱五分(4.5g)上为细末，作一服，加大枣二枚，生姜三片，新汲水煎服。功用：益气健脾，燥湿化痰。主治：脾胃气虚兼痰湿证。食少便溏，胸脘痞闷，呕逆等。

	　　3.香砂六君子汤(《古今名医方论》) 人参一钱(3g)茯苓二钱(6g) 白术二钱(6g)陈皮八分(2.5g) 甘草七分(9g) 半夏一钱(3g) 木香七分(2g) 砂仁八分(2.5g) 上加生姜二钱(6g).水煎服。功用：益气健脾，行气化痰。主治：脾胃气虚，痰阻气滞证。呕吐痞闷，不思饮食，脘腹胀痛，消瘦倦怠，或气虚肿满。

	　　【功用鉴别】本方与理中丸两方均用人参、白术、炙甘草以补中益气，仅一药之差，而功能各异。四君子汤配茯苓，侧重于健脾益气，适用于脾胃气虚、运化无力者；理中丸配干姜，侧重于温中祛寒，适用于中焦虚寒、运化无力者。

	　　【方歌】四君补气基础方，食少无力大便溏，人参白术茯苓草，益气健脾功效强。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/sjzt_559.html,,
" 
	　　【<strong>方剂名</strong>】地黄饮子，出自《圣济总录》

	　　【<strong>组成</strong>】熟干地黄焙、巴戟天去心、山茱萸炒、肉苁蓉酒浸切焙、附子炮裂去皮、脐石斛去根、五味子炒、官桂去粗皮、白茯苓去黑皮各一两(各30g) 。麦门冬去心、焙远志去心、菖蒲各半两(各15g)。

	　　【<strong>用法</strong>】上为细末，每服三钱(9～15g)，水一盏，加生姜三片，大枣二枚，擘破，同煎七分，去滓，食前温服。现代用法：加姜枣水煎服，用量按原方比例酌减。

	　　【<strong>功效</strong>】滋肾阴，补肾阳，化痰开窍。

	　　【<strong>主治</strong>】喑痱。舌强不能言，足废不能用，口干不欲饮，足冷面赤，脉沉细弱。

	　　【<strong>方解</strong>】本方证是由下元虚衰，阴阳两亏，虚阳上浮，痰浊随之上泛，堵塞窍道所致。“喑”是指舌强不能言语，“痱”是指足废不能行走。肾藏精主骨，下元虚衰，筋骨失养，故见筋骨痿软无力，甚则足废不能用；足少阴肾脉夹舌本，肾虚则精气不能上承，痰浊随虚阳上泛堵塞窍道，故舌强而不能言；阴虚内热，虚阳上浮，故口干不欲饮，面赤；阳虚失于温煦，故足冷；脉沉细弱是阴阳两虚之象。此类病证常见年老及重病之后，治宜补养下元为主，摄纳浮阳.佐以开窍化痰。方中熟地黄、山茱萸补肾填精；肉苁蓉、巴戟天温壮肾阳，四药合用以治下元虚衰之本，共为君药。附子、肉桂助阳益火，温养下元，摄纳浮阳，引火归原；石斛、麦冬滋阴益胃，补后天以充先天；五味子酸涩收敛，合山茱萸可固肾涩精，伍肉桂能接纳浮阳。五药合用，助君药滋阴温阳补肾，共为臣药。石菖蒲、远志、茯苓开窍化痰，以治痰浊阻窍之标，又可交通心肾，是为佐药。生姜、大枣和中调药，功兼佐使之用。诸药合用，标本兼顾，阴阳并补，上下同治，而以治本治下为主，下元得以补养，虚阳得以摄纳，水火相济，痰化窍开则喑痱可愈。本方原名地黄饮，《黄帝素问宣明论方》在原方基础上加少许薄荷，名“地黄饮子”，薄荷疏郁而轻清上行，清利咽喉窍道，对痰阻窍道更为适合。

	　　【<strong>临床运用</strong>】

	　　1.用方要点：本方是用治肾虚喑痱的常用方。临床应用以舌喑不语，足废不用，足冷面赤，脉沉细弱为辨证要点。

	　　2.现代运用：本方常用于治疗晚期高血压病、脑动脉硬化、中风后遗症、老年性痴呆、脊髓炎等疾病属阴阳两虚者。

	　　【<strong>使用注意</strong>】喑痱而兼气火上升，肝阳偏亢而阳热之象明显者，禁用。

	　　【<strong>方歌</strong>】地黄饮子山茱斛，麦味菖蒲远志茯，苁蓉桂附巴戟天，少入薄荷姜枣服。
 
        
      
        
        最近更新时间：2015-12-13
",http://www.zhongyoo.com/fangji/dhyz_1184.html,,
" 
	　　【方剂名】青蒿鳖甲汤，出自《温病条辨》

	　　【组成】青蒿二钱(6g) ，鳖甲五钱(15g) ，细生地四钱(12g) ，知母二钱(6g) ，丹皮三钱(9g)。

	　　【用法】水五杯，煮取二杯，日再服。现代用法：水煎服。

	　　【功效】养阴透热。

	　　【主治】温病后期，邪伏阴分证。夜热早凉，热退无汗，舌红少苔，脉细数。

	　　【方解】本方证为温病后期，阴液已伤，余邪深伏阴分所致。夜间属阴，余热深伏阴分，则夜热早凉；白昼阳气来复，邪不出表，仍伏阴分，加之温病津伤，则热退无汗；舌红少苔，脉象细数皆为阴虚有热之候。此邪伏阴分，阴津虚耗，无力透邪外出。既不能纯用滋阴之品，恐滋腻恋邪；更不能单用苦寒，恐化燥伤阴之弊，须养阴与透邪并进。方中鳖甲咸寒，直入阴分，养阴退热于内；青蒿苦辛性寒，其气芳香，能透伏热于外，共为君药。吴瑭说：“此方有先入后出之妙，青蒿不能直入阴分，有鳖甲领之入也；鳖甲不能独出阳分，有青蒿领之出也”(《温病条辨》)。生地黄、知母养阴清热，助君药清退虚热，共为臣药。牡丹皮凉血泄热，助青蒿透热外出，为佐药。五药配伍，清热、透邪、滋阴三法并施，滋中有清，清中寓透，既透伏热，又滋补阴液，养阴而不恋邪，清热而不伤阴，标本兼顾，共奏养阴透热之功。

	　　【临床运用】

	　　1.用方要点本方适用于温病后期，余热未尽，阴液不足之虚热证。临床以夜热早凉，热退无汗，舌红少苔，脉细数为辨证要点。

	　　2.现代运用本方常用于治疗原因不明的发热、妇科手术后低热、慢性肾盂肾炎、肺结核、肾结核等属阴虚内热，低热不退者。

	　　【使用注意】青蒿不耐高温，可用沸药汁泡服。对阴虚欲作抽搐者，不宜使用本方。

	　　【方歌】青蒿鳖甲知地丹，热自阴来仔细看，夜热早凉无汗出，养阴透热服之安。
 
        
      
        
        最近更新时间：2014-01-04
",http://www.zhongyoo.com/fangji/qgbjt_1106.html,,
" 
	　　【方剂名】生化汤，出自《傅青主女科》。

	　　【组成】全当归八钱(24g) ，川芎三钱(9g)， 桃仁去皮尖、研、十四枚(6g) ，干姜炮黑五分(2g)， 甘草炙五分(2g)。

	　　【用法】童便、黄酒各半煎服。现代用法：水煎服，或加黄酒同煎。

	　　【功效】养血祛瘀，温经止痛。

	　　【主治】产后瘀血腹痛。恶露不行，小腹冷痛。

	　　【方解】本方证为产后血虚受寒，瘀血内阻胞宫所致。寒凝血瘀，阻滞胞宫，败血不下，不通则痛，故见恶露不行，小腹冷痛。本病主证为腹痛；辨证依据为恶露不行；病机为血虚有寒而兼瘀滞。治宜养血祛瘀，温经止痛。方中全当归味辛甘而性温，一药三用：一取其补血之功，以补产后血虚之不足；二取活血之用，以化瘀生新，寓生新于补血之中，生新不致留瘀，化瘀而不伤血；三取温经散寒之效，以治小腹冷痛。故最适合产后虚、寒、瘀之病机，故重用为君药。川芎活血行气止痛；桃仁活血祛瘀，共为臣药，助君药活血祛瘀，以治恶露不行。因产后血虚夹寒，故配炮姜入血分，温经散寒以止痛；黄酒温经行血，助药力通血脉；二者配伍重在温经散寒止痛，以治小腹冷痛，共为佐药。炙甘草调和诸药，为使药。诸药合用，养血与活血并用，有化瘀生新之功，故有“生化”之名。

	　　【临床运用】

	　　1.用方要点本方为治妇女产后常用方剂，以产后恶露不行，小腹冷痛为辨证要点。

	　　2.现代应用本方常用于治疗子宫复旧不良、产后宫缩疼痛、人工流产及引产所致的阴道不规则流血属血虚有寒夹瘀者。

	　　【使用注意】本方药性温燥，如血热而有瘀滞者，则非本方所宜。

	　　【方歌】生化汤宜产后尝，归芎桃草酒炮姜，消瘀活血功偏擅，止痛温经效亦彰。
 
        
      
        
        最近更新时间：2014-02-07
",http://www.zhongyoo.com/fangji/sht_1215.html,,
" 
	　　【方剂名】防己黄芪汤，出自《金匮要略》

	　　【组成】防己一两(12g) ，黄芪去芦一两一分(15g) ，甘草炒半两(6g)， 白术七钱半( 9g)。

	　　【用法】上锉麻豆大，每抄五钱匕，生姜四片，大枣一枚，水盏半，煎八分，去滓温服，良久再服。服后当如虫行皮中，以腰下如冰，后坐被上，又以一被绕腰以下，温令微汗，瘥。现代用法：加生姜4片，大枣1枚，水煎服，服后取微汗。

	　　【功效】益气祛风，健脾利水。

	　　【主治】风水或风湿证。汗出恶风，身重，小便不利，舌淡苔白，脉浮。

	　　【方解】本方证为表虚不固，外受风邪，水湿郁于肌表经络所致。表虚不固，则汗出恶风；水湿停滞肌腠，则肢体重着，小便不利；苔白脉浮为风邪在表之象。故治宜益气固表与祛风行水并用。方中防己祛风行水；黄芪益气固表，且能行水消肿。两药合用，祛风而不伤表，固表而不留邪，共为君药。白术为臣药，补气健脾祛湿，与防己相配则增祛湿行水之力，与黄芪相伍增益气固表之功。甘草培土和中，调和药性，为使药。煎加姜枣为佐，调和营卫。诸药合用，使肌表得固，脾气得健，风邪得除，水湿得运，则风水、风湿之证自愈。

	　　【临床运用】

	　　1.用方要点本方为治风水、风湿属表虚证的代表方，以汗出恶风，小便不利，苔白脉浮为辨证要点。

	　　2.现代运用本方常用于治疗慢性肾小球肾炎、心源性水肿、风湿性关节炎等属表虚湿盛者。

	　　【方歌】防已黄芪金匮方，白术甘草枣生姜，汗出恶风兼身重，表虚湿盛服之康。
 
        
      
        
        最近更新时间：2014-01-02
",http://www.zhongyoo.com/fangji/fjhct_1090.html,,
" 
	　　【方剂名】黄龙汤，出自《伤寒六书》

	　　【组成】大黄9g芒硝9g枳实9g厚朴6g甘草3g人参6g当归9g(原书未注用量)

	　　【用法】水二盅，姜三片，枣二枚，煎之后，再入桔梗一撮，煎一沸，热服为度。现代用法：上药加桔梗3g、生姜3片、大枣2枚，水煎，芒硝溶服。

	　　【功效】泻热通便，益气养血。

	　　【主治】阳明腑实，气血不足证。自利清水，色纯青，或大便秘结，脘腹胀满，腹痛拒按，身热口渴，神倦少气，谵语，甚或循衣撮空，神昏肢厥，舌苔焦黄或焦黑，脉虚。

	　　【方解】本方证为邪热与燥屎内结，腑气不通，气血不足所致。邪热人里，化燥伤阴，邪热与燥屎内结，腑气不通，故大便秘结，脘腹胀满，腹痛拒按，或自利清水，色纯青之“热结旁流”；热结于里，上扰神明，可见神昏谵语，肢厥，撮空等危候；热盛伤津，则身热，口舌干燥而渴，舌苔焦黄或焦黑；气血不足，则神倦少气，脉虚。证属邪实正虚，邪实宜攻、正虚宜补，治宜泻热通便、补气养血。方中大黄、芒硝、枳实、厚朴(即大承气汤)，攻下热结，荡涤胃肠实热积滞，急下以顾正气；人参、甘草、当归益气补血，扶正祛邪，使攻不伤正。又肺与大肠相表里，肺气之开宣有利大肠之传导，故用法中加桔梗，开肺气而通肠胃，上宣下通，以降为主；生姜、大枣养胃和中。诸药合用，既攻下又扶正，体现了攻补兼施之法。

	　　【临床运用】

	　　1.用方要点：本方为攻补兼施的代表方，以大便秘结，脘腹胀满，身热口渴，神倦少气，舌苔焦黄，脉虚为辨证要点。

	　　2.现代应用：本方常用于治疗伤寒、副伤寒、流行性脑脊髓膜炎、乙型脑炎、老年性肠梗阻等属于阳明腑实兼气血不足者。

	　　【方歌】黄龙汤用朴硝黄，参归甘桔枳枣姜，阳明腑实气血弱，攻补兼施效力强。
 
        
      
        
        最近更新时间：2014-01-08
",http://www.zhongyoo.com/fangji/hlt_1124.html,,
" 
	　　【方剂名】麻黄杏仁石膏甘草汤，出自《伤寒论》

	　　【组成】麻黄四两去节( 9g) ，杏仁五十个去皮尖(9g)， 甘草二两炙(6g) ，石膏半斤碎、绵裹(18g)。

	　　【用法】上四味，以水七升，煮麻黄，减二升，去上沫，内诸药，煮取二升，去滓，温服一升。现代用法：水煎温服。

	　　【功效】辛凉疏表，清肺平喘。

	　　【主治】表邪未解，肺热咳喘证。身热不解，有汗或无汗，咳逆气急，甚则鼻煽，口渴，舌苔薄白或黄，脉浮而数。

	　　【方解】本方证由表邪入里化热，热邪壅闭于肺所致。风邪外袭，卫表开合失司，故身热，无汗或有汗。热邪郁闭，肺失宣降，故咳逆气急，甚则鼻煽；热伤津液则口渴；舌苔薄白或黄，脉浮数，均为表里俱热之征。因热邪在肺，根据“火郁发乏”之意，治宜辛凉疏表，清热平喘。方中麻黄开宣肺气，以解表平喘，为君药；石膏辛甘大寒，清泄肺热以生津，为臣药。二药一辛温以宣肺为主，一辛寒以清肺为主，相制为用，且石膏用量倍麻黄，辛寒大于辛温，使本方成为辛凉之剂。杏仁止咳平喘，与麻黄相配则宣降相因，以止咳平喘，为臣药。甘草调和诸药，益气和中，更能调和于寒温宣降之间，为佐使药。与石膏相配，又甘寒生津，用治口渴。方中药仅四味，但配伍严谨，有宣、有清、有降，为清肺平喘之良剂。本方为麻黄汤去桂枝加石膏而成，两方配伍虽仅一味之差，然立法、主治迥异，使辛温之剂变为辛凉之剂。两方同治身热而喘，但麻黄汤主治风寒束肺，肺气失宣之寒证实喘；本方主治风热袭肺或风寒化热，邪热壅肺之热证实喘。

	　　【临床运用】

	　　1.用方要点：本方为治表邪未解，邪热壅肺之咳喘之基础方。以发热，喘急，甚则鼻煽，苔薄黄，脉浮数为辨证要点。

	　　2.现代应用：本方常用于治疗感冒、上呼吸道感染、急性支气管炎、支气管肺炎、大叶性肺炎、支气管哮喘等属于热邪壅肺者。

	　　【使用注意】本方辛凉宣泄，清肺平喘，只宜于热邪壅闭于肺的实喘证，若系风寒及肺虚等其他原因引起的喘咳，则不宜使用。

	　　【方歌】伤寒麻杏石甘汤，汗出而喘法度良，辛凉宣泄能清肺，定喘除热效力彰。
 
        
      
        
        最近更新时间：2014-03-21
",http://www.zhongyoo.com/fangji/mhxrsggct_1401.html,,
" 
	　　【方剂名】加减葳蕤汤，出自《重订通俗伤寒论》。

	　　【组成】生葳蕤二钱至三钱(9g) 生葱白二枚至三枚桔梗一钱至钱半(4.5g) 东白薇五分 至一钱(3g) 淡豆豉三钱至四钱(9g) 苏薄荷一钱至钱半(4.5g) 炙甘草五分(5g) 红枣2枚

	　　【用法】水煎，分温再服。

	　　【功效】滋阴解表。

	　　【主治】素体阴虚，外感风热表证。头痛身热，微恶风寒，无汗或有汗不多，咳嗽，心烦，口渴咽干，舌红脉数。

	　　【方解】本方证为素体阴虚，外感风热所致。外感风热犯肺，卫表不畅，故见头痛身 热，微恶风寒，咳嗽，无汗或有汗不多等；阴虚生内热，感受外邪，更易化热伤津，故见 口渴咽干，心烦，舌红，脉数等表现。大凡滋阴之品，在表证未解之时，一般不宜早用，以免留邪。但今阴液已亏，则汗源不足，若单纯发汗，不仅难从汗解，反有劫阴耗液之弊，故治宜辛凉解表，滋阴清热。方中葳蕤(即玉竹)甘平柔润，滋阴润燥，既可润肺养胃，又能清热生津，且滋而不腻，对阴虚而有表热者颇宜，为君药。薄荷辛凉人肺，“为 温病宜汗解者之要药”，用之以疏散风热，清利咽喉，与君药合用，一治阴虚之本，一治风热之标，以滋阴解表；葱白、淡豆豉疏散外邪，共为臣药。白薇益阴清热而不伤阴，对阴虚有热者甚宜；桔梗宣肺止咳；大枣甘润养血滋阴，共为佐药。甘草调和诸药，为使药。诸药配伍，发汗而不伤阴，滋阴而不留邪，为滋阴解表之良剂。

	　　【临床运用】

	　　1.用方要点：本方专为素体阴虚，外感风热而设，以身热微恶风寒，咽干口燥，舌红，脉数为辨证要点。

	　　2.现代应用：本方常用于治疗老年人或产后感冒、急性扁桃体炎、咽炎等属于阴虚外感者。

	　　【方歌】加减葳蕤用白薇，豆豉生葱桔梗随，蕈枣薄荷共八味，滋阴发汗此方魁。
 
        
      
        
        最近更新时间：2014-03-13
",http://www.zhongyoo.com/fangji/jjwrt_1363.html,,
" 
	　　【方剂名】清暑益气汤，出自《温热经纬》

	　　【组成】西洋参(6g)， 石斛(15g) ，麦冬(9g) ，黄连(3g) ，竹叶(6g) ，荷梗(15g)，知母(6g) ，甘草(3g)，粳米(15g) ，西瓜翠衣(30g)(原书未注用量)。

	　　【用法】水煎服。

	　　【功效】清暑益气，养阴生津。

	　　【主治】暑热气津两伤证。身热汗多，心烦口渴，小便短赤，体倦少气，精神不振，脉虚数。

	　　【方解】本方治证乃暑热内侵，耗伤气津所致。暑为阳邪，其性开泄，暑热伤人，易扰心神，伤津耗气，故见身热汗多，心烦口渴，小便短赤，体倦少气，精神不振，脉虚数。治宜清热祛暑，益气生津。方中用甘寒之西洋参益气生津，养阴清热；西瓜翠衣清热解暑，止渴利小便，共为君药。荷梗助西瓜翠衣清热解暑；石斛、麦冬助西洋参养阴清热，益胃生津，共为臣药。黄连苦寒泻火，以助清热祛暑之力；知母、竹叶清热除烦，共为佐药。甘草、粳米益胃和中，为使药。诸药合用，具有清暑益气、养阴生津之功，使暑热得清，气津得复，诸症自除。

	　　配伍特点：方中清补并用，既清热解暑，又益气养阴，有标本兼治之义。

	　　【临床运用】

	　　1.用方要点：本方为治夏月感暑，气阴两伤常用方。临床以身热汗多，心烦口渴，体倦少气，脉虚数为辨证要点。

	　　2.现代运用：本方常用于治疗中暑、小儿夏季热等属暑热气阴不足者。

	　　【使用注意】本方滋腻养阴之品较多，对暑热夹湿者，不宜使用。

	　　【方歌】王氏清暑益气汤，善治中暑气阴伤，洋参冬斛荷瓜翠，连竹知母甘粳襄。
 
        
      
        
        最近更新时间：2014-03-05
",http://www.zhongyoo.com/fangji/qsyqt_1324.html,,
" 
	　　【方剂名】小青龙汤，出自《伤寒论》

	　　【组成】麻黄三两，去节(9g) 芍药三两(9g) 细辛三两(3g) 干姜三两(6g) 甘草三两，炙(6g) 桂枝去皮(6g) 五味子半升(6g) 半夏半升，洗(9g)

	　　【用法】上八味，以水一斗，先煮麻黄，减二升，去上沫，内诸药，煮取三升，去滓，温服一升。现代用法：水煎温服。

	　　【功效】解表散寒，温肺化饮。

	　　【主治】外寒内饮证。恶寒发热，无汗，头身疼痛，咳嗽气喘，痰多清稀，甚则咳喘不能平卧，或干呕，或头面四肢浮肿，舌苔白滑，脉浮。

	　　【方解】本方证为素有内饮，复感风寒，外寒引动内饮所致。风寒束表，皮毛闭塞，则恶寒发热，无汗，头身疼痛；外寒引动内饮，致寒饮犯肺，肺失宣降，故喘咳痰稀量多，甚则不得平卧；若胃气随肺气上逆，则干呕；若水饮溢于肌肤，则头面四肢浮肿；舌苔白滑而脉浮为外寒里饮之证。治宜解表与化饮配合，使外邪得解，内饮得化。方中麻黄、桂枝相须为用，发汗解表，且麻黄能宣肺平喘咳，桂枝能温阳化内饮，共为君药。干姜、细辛为辛温之品，既温肺以化内饮，又辛散助以解外寒，为臣药。辛温发散，易耗伤肺气且伤津，故用五味子敛肺止咳，芍药益阴血而敛津液，二药与辛散之品相配，既增强止咳平喘之功，又防麻桂辛散太过，散收相配，相制相成；半夏燥湿化痰，和胃降逆，共为佐药。方中干姜长于温暖脾肺而化饮，细辛长予解表温肺而化饮，五味子长于收敛肺气而止咳，凡寒饮犯肺之咳喘，三药合用，无有不验，是温肺化饮的常用组合。炙甘草益气和中，调和于辛散酸收之间，兼佐、使之用。药虽八味，配伍严谨，既可发表散寒，化饮平喘，又能敛肺兼顾正气。

	　　【临床运用】

	　　1.用方要点本方为治外感风寒，内停水饮之咳喘证的常用方，以恶寒，发热、无汗、喘咳、痰白清稀为辨证要点。

	　　2.现代应用本方常用于治疗慢性支气管炎、支气管哮喘、肺气肿，以及慢性支气管炎急性发作、肺炎、肺水肿、肺心病等属于寒饮犯肺者。

	　　3.使用注意方中药物多为温燥之品，故阴虚干咳无痰或痰热证者，不宜使用。

	　　【方歌】小青龙治痰饮证，麻桂干姜芍草同，更有夏辛兼五味，温阳化饮此方宏。
 
        
      
        
        最近更新时间：2013-05-04
",http://www.zhongyoo.com/fangji/xqlt_557.html,,
" 
	　　【方剂名】归脾汤，出自《正体类要》

	　　【组成】 白术 当归 白茯苓 黄芪炒 龙眼肉 远志 酸枣仁炒，各一钱(各3g)木香五分(1-5g) 甘草炙，三分(lg) 人参一钱(3g)

